"","consumptionEnergy","generationEnergy","importedEnergy","exportedEnergy","start","end","net_to_grid","year","month","hour","he","day","date"
"1",14.8369113888889,42.0051627777778,7.36066388888889,34.5289144444444,2017-08-17,2017-08-18,-27.1682505555556,2017,8,0,1,17,2017-08-17
"2",22.9737866666667,22.2330875,11.9921430555556,11.2514444444444,2017-08-18,2017-08-19,0.74069861111111,2017,8,0,1,18,2017-08-18
"3",17.3578691666667,44.2115091666667,8.37436,35.2279969444444,2017-08-19,2017-08-20,-26.8536369444444,2017,8,0,1,19,2017-08-19
"4",25.7021436111111,21.0859316666667,15.234365,10.6181527777778,2017-08-20,2017-08-21,4.61621222222222,2017,8,0,1,20,2017-08-20
"5",24.0943466666667,29.4312811111111,14.1523688888889,19.4893033333333,2017-08-21,2017-08-22,-5.33693444444444,2017,8,0,1,21,2017-08-21
"6",21.7413136111111,39.6652347222222,11.7006486111111,29.62457,2017-08-22,2017-08-23,-17.9239213888889,2017,8,0,1,22,2017-08-22
"7",24.7982238888889,31.2633111111111,12.463825,18.9289122222222,2017-08-23,2017-08-24,-6.46508722222223,2017,8,0,1,23,2017-08-23
"8",23.8527308333333,29.4783825,14.9519716666667,20.5776233333333,2017-08-24,2017-08-25,-5.62565166666667,2017,8,0,1,24,2017-08-24
"9",16.751615,39.5118958333333,8.61310666666667,31.3733872222222,2017-08-25,2017-08-26,-22.7602805555556,2017,8,0,1,25,2017-08-25
"10",23.1558402777778,39.8535027777778,8.92689638888889,25.6245561111111,2017-08-26,2017-08-27,-16.6976597222222,2017,8,0,1,26,2017-08-26
"11",19.3462983333333,36.5207041666667,7.51738277777778,24.6917883333333,2017-08-27,2017-08-28,-17.1744055555556,2017,8,0,1,27,2017-08-27
"12",23.2003513888889,39.3338525,9.74022055555556,25.8737216666667,2017-08-28,2017-08-29,-16.1335011111111,2017,8,0,1,28,2017-08-28
