Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,31,10,285,293,18.5,5.3,557.901,28.596,3392.539,3264.211
7,31,11,641,225,19,4.2,890.084,37.555,5185.15,4988.188
7,31,12,798,163,19.4,3.1,1005.736,43.168,5695.75,5476.455
7,31,13,828,158,21,4.2,1013.04,42.85,5746.014,5524.454
7,31,14,807,160,21.2,3.1,924.363,43.376,5224.248,5025.619
7,31,15,575,190,19.5,3.1,661.675,35.649,3873.483,3728.234
7,31,16,184,185,19.4,2.5,293.781,27.054,1781.001,1701.389
7,31,17,58,170,18.5,2.5,173.989,22.082,1075.969,1013.805
7,31,18,154,113,16.6,1.9,116.756,18.527,684.504,631.011
7,31,19,6,48,15.3,3.6,39.784,14.882,258.057,213.185
7,31,20,0,8,13.9,0,7.236,10.703,47.817,6.878
7,31,21,0,0,13,3.1,0,13,0,0
7,31,22,0,0,12.9,1.1,0,12.9,0,0
7,31,23,0,0,13.5,1.9,0,13.5,0,0
8,1,0,0,0,14.5,0,0,14.5,0,0
8,1,1,0,0,15.6,0,0,15.6,0,0
8,1,2,0,0,16.4,3.1,0,16.4,0,0
8,1,3,0,0,16.6,3.6,0,16.6,0,0
8,1,4,0,2,16.5,5,1.809,15.213,11.717,0
8,1,5,0,19,16.3,3.1,16.588,15.024,107.526,65.492
8,1,6,172,80,17.8,3.9,73.56,17.97,429.169,380.942
8,1,7,398,124,20,2.2,233.417,24.634,1311.317,1243.591
8,1,8,721,94,18.9,3.9,477.753,28.447,2796.543,2687.665
8,1,9,814,91,21.1,5,690.043,34.071,4048.586,3896.904
8,1,10,715,161,22.2,3.9,815.223,39.83,4687.459,4511.077
8,1,11,734,168,23.9,6.7,920.783,38.986,5325.536,5122.556
8,1,12,583,270,26.1,7.5,905.018,40.051,5207.453,5009.541
8,1,13,491,331,26.7,7.5,863.463,40.007,4969.166,4781.279
8,1,14,640,205,26.1,5.3,826.424,41.799,4709.127,4531.874
8,1,15,689,152,25.6,4.4,711.838,40.63,4062.156,3909.97
8,1,16,583,146,25,3.6,505.049,36.411,2897.144,2785.101
8,1,17,321,177,24.4,3.9,286.321,30.38,1641.836,1565.855
8,1,18,19,101,22.8,3.9,88.669,23.983,544.408,493.843
8,1,19,0,32,20.6,1.4,27.828,19.774,176.54,133.219
8,1,20,0,5,20.6,4.4,4.523,19.384,28.743,0
8,1,21,0,0,18.9,3.9,0,18.9,0,0
8,1,22,0,0,17.8,3.6,0,17.8,0,0
8,1,23,0,0,17.8,3.6,0,17.8,0,0
8,2,0,0,0,17.2,1.7,0,17.2,0,0
8,2,1,0,0,17.2,6.7,0,17.2,0,0
8,2,2,0,0,16.7,2.2,0,16.7,0,0
8,2,3,0,0,15.6,1.7,0,15.6,0,0
8,2,4,0,2,14.4,2.2,1.809,12.516,11.859,0
8,2,5,0,17,14.4,0.8,14.832,12.264,97.34,55.494
8,2,6,106,76,15.6,0,67.983,14.943,415.38,367.428
8,2,7,388,124,16.1,0,230.351,23.694,1301.232,1233.749
8,2,8,522,144,18.9,1.7,419.688,29.605,2460.396,2361.745
8,2,9,605,167,20,0,622.031,43.95,3478.833,3347.549
8,2,10,646,190,20,1.7,786.01,41.714,4476.991,4308.96
8,2,11,490,282,21.1,1.4,799.186,44.76,4488.21,4319.739
8,2,12,520,293,23.3,0.8,866.06,51.67,4690.435,4513.934
8,2,13,481,294,22.8,1.4,815.714,47.083,4526.391,4356.419
8,2,14,716,176,23.3,1.4,865.433,48.685,4757.828,4578.607
8,2,15,692,150,24.4,0.8,711.942,48.652,3897.229,3751.116
8,2,16,754,89,24.4,1.7,547.207,40.067,3068.789,2951.235
8,2,17,621,89,24.4,1.7,324.008,33.588,1760.44,1681.371
8,2,18,552,64,23.9,1.4,132.371,27.27,603.941,552.143
8,2,19,231,43,22.2,1.4,33.079,21.773,207.93,164.015
8,2,20,0,10,20,1.4,9.045,18.342,57.76,16.64
8,2,21,0,0,17.8,0.8,0,17.8,0,0
8,2,22,0,0,17.2,1.7,0,17.2,0,0
8,2,23,0,0,16.1,0,0,16.1,0,0
8,3,0,0,0,16.1,1.4,0,16.1,0,0
8,3,1,0,0,14.4,0.8,0,14.4,0,0
8,3,2,0,0,13.9,1.7,0,13.9,0,0
8,3,3,0,0,12.8,0,0,12.8,0,0
8,3,4,0,2,13.3,1.4,0,13.3,0,0
8,3,5,0,17,14.4,1.4,14.835,12.638,97.192,55.349
8,3,6,3,72,16.1,1.4,61.041,15.83,393.547,346.029
8,3,7,2,121,16.1,2.8,106.255,17.181,681.394,627.967
8,3,8,71,211,16.7,4.4,231.435,20.351,1452.679,1381.485
8,3,9,292,272,17.2,3.6,488.352,27.243,2976.388,2861.817
8,3,10,402,293,18.9,3.6,661.052,33.301,3928.578,3781.32
8,3,11,322,347,19.4,3.6,689.585,34.784,4073.03,3920.439
8,3,12,223,362,20,2.2,604.662,35.956,3551.266,3417.475
8,3,13,471,303,20.6,3.1,815.499,39.448,4706.387,4529.244
8,3,14,601,225,21.7,5,811.203,37.546,4722.843,4545.037
8,3,15,557,201,21.7,3.6,653.953,36.589,3810.608,3667.634
8,3,16,599,139,22.2,2.8,506.995,34.57,2932.849,2819.67
8,3,17,640,89,22.2,3.6,330.426,29.333,1830.257,1749.339
8,3,18,488,70,21.7,3.6,128.294,23.906,613.149,561.159
8,3,19,283,42,18.9,3.1,32.463,18.394,207.249,163.347
8,3,20,0,12,16.7,3.1,10.854,15.374,70.249,28.901
8,3,21,0,0,14.4,3.6,0,14.4,0,0
8,3,22,0,0,13.9,3.6,0,13.9,0,0
8,3,23,0,0,15,4.4,0,15,0,0
8,4,0,0,0,15,3.9,0,15,0,0
8,4,1,0,0,13.9,3.1,0,13.9,0,0
8,4,2,0,0,13.3,3.1,0,13.3,0,0
8,4,3,0,0,13.9,4.4,0,13.9,0,0
8,4,4,0,2,13.3,5.8,0,13.3,0,0
8,4,5,43,23,13.9,6.7,19.238,13.094,125.788,83.415
8,4,6,501,50,15.6,5.8,65.874,15.589,309.435,263.57
8,4,7,756,46,17.2,7.5,268.927,20.399,1435.564,1364.795
8,4,8,824,57,18.3,8.1,490.524,24.805,2907.093,2794.734
8,4,9,771,104,20.6,6.4,673.438,31.529,4001.534,3851.595
8,4,10,821,111,22.8,6.7,849.796,36.552,4966.253,4778.487
8,4,11,860,104,23.9,7.5,957.669,38.559,5550.616,5337.794
8,4,12,857,113,25.6,5.3,1001.336,44.671,5627.033,5410.815
8,4,13,835,127,26.1,6.4,987.773,42.981,5598.903,5383.938
8,4,14,530,295,26.7,6.4,813.979,40.66,4665.749,4490.238
8,4,15,109,309,27.2,6.4,383.218,33.711,2272.127,2178.972
8,4,16,0,76,25.6,5,66.662,26.376,410.104,362.258
8,4,17,0,118,23.3,3.9,103.731,24.358,644.244,591.602
8,4,18,0,73,21.7,3.6,63.179,21.915,396.879,349.295
8,4,19,0,28,18.9,5,24.471,18.192,156.373,113.43
8,4,20,0,2,17.8,3.1,1.809,16.259,11.662,0
8,4,21,0,0,17.2,3.1,0,17.2,0,0
8,4,22,0,0,16.1,6.7,0,16.1,0,0
8,4,23,0,0,15.6,7.5,0,15.6,0,0
8,5,0,0,0,15,6.7,0,15,0,0
8,5,1,0,0,15,3.9,0,15,0,0
8,5,2,0,0,14.4,4.4,0,14.4,0,0
8,5,3,0,0,13.9,3.6,0,13.9,0,0
8,5,4,0,1,13.3,3.6,0,13.3,0,0
8,5,5,0,8,13.9,3.9,6.955,12.466,45.601,4.703
8,5,6,0,24,13.3,4.4,20.918,12.262,137.279,94.693
8,5,7,0,66,13.9,2.8,57.802,13.615,377.064,329.873
8,5,8,0,74,14.4,5.8,64.877,14.409,421.712,373.634
8,5,9,0,50,13.9,6.4,43.826,13.553,285.969,240.56
8,5,10,0,47,12.2,8.9,41.253,11.852,271.224,226.1
8,5,11,0,59,11.1,8.9,51.877,10.888,342.526,296.015
8,5,12,0,123,10.6,8.1,109.254,11.222,720.309,666.053
8,5,13,1,169,10.6,7.5,152.747,11.98,1003.683,943.175
8,5,14,0,171,11.1,7.2,153.422,12.578,1005.452,944.903
8,5,15,0,173,11.7,6.7,155.038,13.283,1012.859,952.142
8,5,16,0,133,12.2,7.2,117.865,13.127,770.547,715.211
8,5,17,0,102,12.2,7.2,89.582,12.641,586.914,535.471
8,5,18,0,61,12.2,7.2,53.17,12.035,349.29,302.647
8,5,19,0,26,11.7,8.1,22.714,11.06,149.859,107.038
8,5,20,0,6,11.1,7.5,5.427,10.126,35.954,0
8,5,21,0,0,11.7,7.5,0,11.7,0,0
8,5,22,0,0,11.1,7.2,0,11.1,0,0
8,5,23,0,0,11.7,6.7,0,11.7,0,0
8,6,0,0,0,11.7,7.5,0,11.7,0,0
8,6,1,0,0,11.7,7.5,0,11.7,0,0
8,6,2,0,0,11.7,8.1,0,11.7,0,0
8,6,3,0,0,11.7,10.3,0,11.7,0,0
8,6,4,0,1,11.1,11.1,0,11.1,0,0
8,6,5,0,6,11.1,8.9,5.212,10.214,34.513,0
8,6,6,0,27,10.6,10.3,23.545,10.027,156.051,113.114
8,6,7,0,69,11.1,11.1,60.448,11.012,398.903,351.279
8,6,8,0,152,11.7,10.8,135.081,12.546,885.382,827.53
8,6,9,6,222,11.7,8.9,205.49,13.693,1339.673,1271.258
8,6,10,2,171,11.1,9.7,155.109,12.366,1017.44,956.618
8,6,11,0,132,11.1,10.8,117.417,11.783,772.214,716.842
8,6,12,0,135,11.1,11.9,120.275,11.749,791.122,735.34
8,6,13,0,148,11.1,10.3,132.23,11.97,868.908,811.421
8,6,14,0,149,11.7,11.1,132.981,12.547,871.614,814.068
8,6,15,0,120,11.7,11.1,106.176,12.226,696.91,643.154
8,6,16,0,94,11.7,10.8,82.615,11.933,542.968,492.432
8,6,17,0,48,11.1,9.7,41.972,10.8,277.233,231.993
8,6,18,0,24,11.1,10.8,20.918,10.539,138.328,95.723
8,6,19,0,10,11.1,10.8,8.695,10.377,57.537,16.422
8,6,20,0,2,11.1,10.3,1.809,10.259,11.978,0
8,6,21,0,0,11.1,9.4,0,11.1,0,0
8,6,22,0,0,11.7,7.5,0,11.7,0,0
8,6,23,0,0,12.2,8.1,0,12.2,0,0
8,7,0,0,0,12.8,7.2,0,12.8,0,0
8,7,1,0,0,12.8,8.1,0,12.8,0,0
8,7,2,0,0,12.8,8.9,0,12.8,0,0
8,7,3,0,0,13.3,8.9,0,13.3,0,0
8,7,4,0,1,13.9,8.9,0,13.9,0,0
8,7,5,0,5,13.9,8.9,4.341,13.022,28.394,0
8,7,6,0,12,13.9,8.9,10.438,13.108,68.243,26.932
8,7,7,0,29,13.9,8.9,25.304,13.319,165.286,122.176
8,7,8,0,48,13.9,8.1,42.002,13.538,274.086,228.906
8,7,9,0,86,13.9,6.7,75.53,14.062,491.728,442.239
8,7,10,0,118,14.4,5.3,104.447,15.19,676.553,623.229
8,7,11,1,180,15,6.4,163.051,16.744,1048.79,987.251
8,7,12,2,221,16.7,6.7,203.214,19.146,1292.919,1225.637
8,7,13,162,334,17.8,5,509.616,26.799,3128.746,3009.233
8,7,14,403,313,18.9,5.8,703.918,31.056,4231.797,4073.23
8,7,15,180,308,21.1,8.1,449.354,27.423,2744.453,2637.194
8,7,16,146,249,20,4.4,327.63,26.365,1998.771,1913.294
8,7,17,76,168,21.1,5.8,179.279,23.637,1095.612,1032.994
8,7,18,426,78,20,4.4,122.109,21.543,607.219,555.353
8,7,19,229,37,17.8,3.1,28.697,17.164,184.237,140.771
8,7,20,0,6,16.1,1.4,5.427,14.185,35.312,0
8,7,21,0,0,15,1.4,0,15,0,0
8,7,22,0,0,14.4,1.4,0,14.4,0,0
8,7,23,0,0,13.3,1.4,0,13.3,0,0
8,8,0,0,0,12.8,1.4,0,12.8,0,0
8,8,1,0,0,11.7,0,0,11.7,0,0
8,8,2,0,0,11.1,1.4,0,11.1,0,0
8,8,3,0,0,11.1,1.7,0,11.1,0,0
8,8,4,0,3,11.1,0.8,0,11.1,0,0
8,8,5,76,25,11.7,0,20.043,8.555,133.699,91.18
8,8,6,536,45,13.3,1.4,61.473,12.998,283.577,238.214
8,8,7,755,46,16.7,0,266.865,25.678,1386.864,1317.296
8,8,8,813,58,18.3,2.2,485.064,30.026,2803.702,2694.6
8,8,9,921,56,20,1.4,723.366,40.627,4103.744,3950.006
8,8,10,851,84,20.6,0,839.146,52.874,4505.758,4336.598
8,8,11,769,109,22.2,0,875.681,56.008,4630.875,4456.76
8,8,12,484,214,22.2,0,745.963,52.407,4023.998,3873.228
8,8,13,483,211,23.3,0,729.838,52.251,3940.049,3792.372
8,8,14,572,172,23.9,0.8,730.385,48.138,4027.054,3876.171
8,8,15,802,107,24.4,1.7,746.446,45.271,4155.937,4000.239
8,8,16,803,72,23.9,1.4,551.426,40.681,3075.628,2957.851
8,8,17,715,62,23.3,0.8,328.01,34.805,1743.978,1665.341
8,8,18,520,61,22.8,0,120.198,28.65,542.102,491.584
8,8,19,264,37,18.3,0,28.816,17.787,184.481,141.009
8,8,20,0,8,16.7,2.2,7.236,15.102,46.89,5.969
8,8,21,0,0,16.1,0,0,16.1,0,0
8,8,22,0,0,15,0,0,15,0,0
8,8,23,0,0,13.9,1.4,0,13.9,0,0
8,9,0,0,0,12.8,1.4,0,12.8,0,0
8,9,1,0,0,12.8,1.7,0,12.8,0,0
8,9,2,0,0,13.3,2.8,0,13.3,0,0
8,9,3,0,0,12.8,1.4,0,12.8,0,0
8,9,4,0,4,12.2,0.8,0,12.2,0,0
8,9,5,143,35,13.9,1.7,27.183,12.587,178.137,134.786
8,9,6,554,54,15.6,3.1,69.768,15.667,331.797,285.496
8,9,7,737,55,18.3,2.2,269.462,23.848,1420.926,1350.519
8,9,8,842,56,20.6,1.7,497.631,33.537,2826.299,2716.489
8,9,9,865,69,22.8,2.2,698.083,40.449,3965.051,3816.456
8,9,10,899,62,25,2.2,855.823,46.956,4742.011,4563.431
8,9,11,876,88,25.6,2.2,956.222,50.338,5214.515,5016.302
8,9,12,898,72,26.1,1.7,997.079,53.85,5336.749,5133.284
8,9,13,840,115,26.7,2.8,968.766,50.342,5283.625,5082.451
8,9,14,816,118,27.8,2.8,887.882,49.534,4858.564,4675.24
8,9,15,820,92,28.3,3.1,737.726,45.878,4093.374,3940.023
8,9,16,740,97,27.2,3.1,542.773,40.115,3041.046,2924.392
8,9,17,474,126,26.7,3.1,297.002,33.57,1635.307,1559.493
8,9,18,225,92,24.4,2.8,106.668,26.289,574.018,522.842
8,9,19,1,33,20.6,2.8,27.793,19.95,176.177,132.862
8,9,20,0,2,18.3,3.9,1.809,16.898,11.628,0
8,9,21,0,0,17.8,3.1,0,17.8,0,0
8,9,22,0,0,16.7,0.8,0,16.7,0,0
8,9,23,0,0,16.7,2.8,0,16.7,0,0
8,10,0,0,0,16.7,1.4,0,16.7,0,0
8,10,1,0,0,15,2.2,0,15,0,0
8,10,2,0,0,14.4,0,0,14.4,0,0
8,10,3,0,0,16.1,4.4,0,16.1,0,0
8,10,4,0,2,16.7,3.1,0,16.7,0,0
8,10,5,0,17,16.1,2.8,14.847,14.726,96.371,54.543
8,10,6,0,52,16.1,0,44.849,14.408,291.53,246.013
8,10,7,0,46,16.7,4.4,40.205,16.197,259.251,214.357
8,10,8,0,60,16.7,5.8,52.544,16.492,338.36,291.931
8,10,9,0,76,16.1,5,66.703,16.16,430.182,381.935
8,10,10,0,93,16.1,2.8,81.796,16.586,526.511,476.313
8,10,11,0,135,16.1,2.2,120.217,17.707,769.902,714.579
8,10,12,38,279,16.7,2.8,312.644,23.042,1953.7,1869.456
8,10,13,364,276,18.3,3.6,683.11,32.815,4074.215,3921.579
8,10,14,779,159,21.7,3.9,903.799,41.182,5165.417,4969.293
8,10,15,627,181,22.8,4.4,691.513,37.567,4007.746,3857.578
8,10,16,343,202,22.2,5.3,403.741,29.701,2404.923,2307.909
8,10,17,348,137,20,5.3,256.508,24.256,1493.824,1421.603
8,10,18,407,76,18.3,3.6,115.637,19.999,580.069,528.767
8,10,19,251,38,16.7,3.6,29.726,16.072,191.784,148.175
8,10,20,0,8,15.6,3.6,7.236,14.229,47.074,6.149
8,10,21,0,0,15,3.6,0,15,0,0
8,10,22,0,0,14.4,3.6,0,14.4,0,0
8,10,23,0,0,12.2,1.7,0,12.2,0,0
8,11,0,0,0,11.7,1.7,0,11.7,0,0
8,11,1,0,0,10.6,1.4,0,10.6,0,0
8,11,2,0,0,10,0,0,10,0,0
8,11,3,0,0,8.9,1.4,0,8.9,0,0
8,11,4,0,2,8.3,0,0,8.3,0,0
8,11,5,0,22,8.3,0,18.68,5.015,126.529,84.143
8,11,6,441,50,10,0,60.39,8.741,307.79,261.957
8,11,7,596,78,12.8,0.8,249.622,19.196,1375.26,1305.976
8,11,8,749,70,16.1,0,466.136,33.924,2648.256,2543.955
8,11,9,666,137,17.2,2.2,636.368,33.363,3750.642,3609.819
8,11,10,361,296,18.3,1.4,631.955,37.057,3686.938,3548.383
8,11,11,437,300,18.9,1.4,770.089,41.354,4401.184,4236.109
8,11,12,662,231,20,2.2,952.377,44.671,5351.889,5147.77
8,11,13,337,345,21.1,3.6,714.182,37.599,4160.115,4004.261
8,11,14,428,286,20.6,3.6,712.999,36.583,4171.531,4015.246
8,11,15,639,174,21.7,3.6,693.332,37.235,4024.415,3873.63
8,11,16,718,94,21.1,2.8,525.265,34.012,3032.532,2916.154
8,11,17,633,83,20.6,2.8,315.297,28.093,1744.346,1665.7
8,11,18,325,82,20,1.7,110.022,22.407,569.607,518.522
8,11,19,128,32,17.2,1.7,25.495,16.33,164.298,121.206
8,11,20,0,4,16.1,3.6,3.618,14.645,23.493,0
8,11,21,0,0,16.1,3.1,0,16.1,0,0
8,11,22,0,0,15.6,2.2,0,15.6,0,0
8,11,23,0,0,13.3,3.1,0,13.3,0,0
8,12,0,0,0,13.3,3.1,0,13.3,0,0
8,12,1,0,0,13.3,4.4,0,13.3,0,0
8,12,2,0,0,12.8,3.1,0,12.8,0,0
8,12,3,0,0,12.8,3.6,0,12.8,0,0
8,12,4,0,2,12.2,3.6,0,12.2,0,0
8,12,5,0,19,12.2,3.9,16.379,10.953,108.113,66.068
8,12,6,261,57,13.9,3.9,56.814,13.625,316.619,270.615
8,12,7,381,111,16.7,2.2,215.851,20.779,1228,1162.273
8,12,8,732,83,19.4,3.1,471.002,29.491,2737.894,2630.838
8,12,9,822,79,22.2,1.7,678.567,40.565,3852.756,3708.259
8,12,10,844,96,22.8,5,846.921,39.12,4885.943,4701.495
8,12,11,840,116,25.6,5.3,952.886,43.613,5382.801,5177.34
8,12,12,853,110,25.6,6.7,994.963,42.071,5666.475,5448.493
8,12,13,845,110,26.1,6.4,967.942,42.642,5495.973,5285.563
8,12,14,806,120,26.7,5,880.131,44.132,4954.209,4766.943
8,12,15,799,97,26.7,5.8,730.889,39.917,4181.238,4024.586
8,12,16,812,68,26.7,3.9,548.524,38.742,3085.694,2967.59
8,12,17,734,55,26.1,3.1,323.114,33.58,1716.176,1638.267
8,12,18,516,57,24.4,3.1,112.015,26.398,503.306,453.582
8,12,19,239,32,22.8,3.6,25.071,22.191,157.29,114.33
8,12,20,0,5,18.9,2.8,4.523,17.402,29.004,0
8,12,21,0,0,17.8,2.8,0,17.8,0,0
8,12,22,0,0,16.1,2.8,0,16.1,0,0
8,12,23,0,0,17.2,2.8,0,17.2,0,0
8,13,0,0,0,16.1,3.1,0,16.1,0,0
8,13,1,0,0,13.9,2.8,0,13.9,0,0
8,13,2,0,0,12.8,1.7,0,12.8,0,0
8,13,3,0,0,13.3,1.4,0,13.3,0,0
8,13,4,0,2,12.2,1.4,0,12.2,0,0
8,13,5,61,30,11.7,1.4,23.533,10.115,155.914,112.979
8,13,6,561,35,14.4,1.4,53.789,13.903,236.425,191.967
8,13,7,602,71,16.7,2.8,244.272,21.186,1326.388,1258.296
8,13,8,675,88,19.4,1.7,446.962,30.892,2583.647,2481.309
8,13,9,760,98,21.7,1.4,659.938,40.414,3751.808,3610.943
8,13,10,751,132,23.9,2.8,813.645,43.351,4594.702,4422.026
8,13,11,779,142,25.6,1.4,933.109,52.599,5027.172,4836.87
8,13,12,781,144,27.2,0.8,971.556,58.698,5063.043,4871.239
8,13,13,778,141,27.8,0.8,946.878,58.737,4932.918,4746.533
8,13,14,749,144,27.8,1.4,859.171,53.218,4609.49,4436.226
8,13,15,744,116,27.8,1.7,708.767,47.994,3889.945,3744.097
8,13,16,691,98,27.8,2.2,512.753,41.403,2852.889,2742.244
8,13,17,461,122,27.8,1.7,285.848,35.85,1552.411,1478.714
8,13,18,196,87,26.1,2.8,97.237,27.768,524.646,474.486
8,13,19,83,28,23.3,3.9,22.395,22.625,140.217,97.576
8,13,20,0,4,22.2,3.6,3.618,20.883,22.836,0
8,13,21,0,0,21.7,5.8,0,21.7,0,0
8,13,22,0,0,19.4,6.7,0,19.4,0,0
8,13,23,0,0,18.9,3.9,0,18.9,0,0
8,14,0,0,0,18.3,2.8,0,18.3,0,0
8,14,1,0,0,15,0.8,0,15,0,0
8,14,2,0,0,12.8,0,0,12.8,0,0
8,14,3,0,0,12.2,1.4,0,12.2,0,0
8,14,4,0,3,12.2,1.4,0,12.2,0,0
8,14,5,53,30,11.7,1.4,23.431,10.11,155.237,112.316
8,14,6,383,57,13.3,1.4,61.504,13.015,325.413,279.237
8,14,7,462,87,15,0,216.679,21.956,1197.611,1132.604
8,14,8,620,104,17.2,0.8,435.376,30.484,2527.496,2426.846
8,14,9,551,182,19.4,1.4,595.648,36.382,3462.451,3331.731
8,14,10,138,327,21.7,1.7,458.611,34.691,2708.681,2602.528
8,14,11,87,361,23.3,2.2,448.026,34.618,2648.631,2544.318
8,14,12,671,238,25,4.4,969.094,44.536,5449.638,5241.262
8,14,13,741,165,26.1,3.9,943.265,46.835,5240.78,5041.444
8,14,14,703,162,25.6,2.8,837.305,46.208,4662.935,4487.537
8,14,15,665,146,25.6,2.2,682.923,43.752,3833.412,3689.614
8,14,16,551,141,26.1,2.8,470.278,37.651,2675.514,2570.38
8,14,17,391,122,25,2.2,260.37,31.599,1451.347,1380.187
8,14,18,204,87,23.9,2.8,97.656,25.462,530.67,480.387
8,14,19,29,28,22.2,2.2,22.848,21.398,143.868,101.159
8,14,20,0,2,20,0,0,20,0,0
8,14,21,0,0,18.3,0,0,18.3,0,0
8,14,22,0,0,17.8,3.6,0,17.8,0,0
8,14,23,0,0,16.7,1.7,0,16.7,0,0
8,15,0,0,0,16.7,1.7,0,16.7,0,0
8,15,1,0,0,15,1.7,0,15,0,0
8,15,2,0,0,16.1,5.3,0,16.1,0,0
8,15,3,0,0,14.4,5,0,14.4,0,0
8,15,4,0,1,13.3,6.4,0,13.3,0,0
8,15,5,0,11,13.3,3.6,9.584,11.922,62.989,21.774
8,15,6,10,61,13.9,5.3,51.814,13.579,336.083,289.699
8,15,7,144,130,15,5.3,159.68,16.812,974.636,914.787
8,15,8,95,229,16.7,3.1,264.637,21.801,1647.462,1571.335
8,15,9,109,265,16.7,5,333.939,22.361,2087.362,1999.436
8,15,10,317,303,17.2,4.4,603.166,29.055,3659.605,3522.016
8,15,11,496,273,18.3,3.6,800.492,35.994,4699.731,4522.856
8,15,12,603,242,18.9,5.8,904.54,35.02,5337.106,5133.627
8,15,13,768,154,19.4,3.6,950.711,40.922,5445.72,5237.515
8,15,14,743,144,20.6,5.3,853.086,36.886,4981.755,4793.345
8,15,15,736,117,20.6,5.8,702.355,33.207,4154.643,3998.994
8,15,16,740,82,20,6.7,521.54,28.356,3088.762,2970.557
8,15,17,540,101,18.3,6.4,295.601,22.842,1688.403,1611.217
8,15,18,287,76,17.2,3.9,97.873,18.515,519.718,469.659
8,15,19,46,28,15.6,3.1,22.797,14.712,147.982,105.196
8,15,20,0,2,15,3.9,0,15,0,0
8,15,21,0,0,15,2.8,0,15,0,0
8,15,22,0,0,13.9,1.7,0,13.9,0,0
8,15,23,0,0,13.9,3.1,0,13.9,0,0
8,16,0,0,0,12.8,4.4,0,12.8,0,0
8,16,1,0,0,12.8,2.8,0,12.8,0,0
8,16,2,0,0,12.2,3.1,0,12.2,0,0
8,16,3,0,0,11.7,2.2,0,11.7,0,0
8,16,4,0,1,10.6,1.7,0,10.6,0,0
8,16,5,0,12,10.6,1.7,10.462,8.78,69.718,28.38
8,16,6,74,70,11.1,1.4,59.604,10.649,379.439,332.201
8,16,7,311,109,13.3,1.7,190.741,16.944,1113.094,1050.07
8,16,8,436,156,16.1,4.4,388.354,23.198,2352.904,2257.411
8,16,9,301,246,17.2,4.4,472.814,26.447,2891.385,2779.524
8,16,10,204,322,18.3,3.1,511.476,29.959,3090.664,2972.397
8,16,11,32,341,18.9,3.1,373.603,27.448,2286.675,2193.1
8,16,12,23,242,20,3.1,259.918,25.548,1605.269,1530.227
8,16,13,215,380,20,3.9,616.517,32.588,3681.157,3542.806
8,16,14,263,329,21.1,4.4,596.595,33.373,3546.738,3413.104
8,16,15,36,282,21.7,5.3,302.94,27.151,1855.484,1773.892
8,16,16,4,164,21.1,5.8,149.529,23.068,933.788,874.857
8,16,17,0,99,20,5,87.157,20.685,550.623,499.93
8,16,18,0,42,18.3,2.2,36.716,17.729,235.112,190.68
8,16,19,0,13,17.8,5.3,11.327,16.806,72.839,31.444
8,16,20,0,1,16.7,6.7,0,16.7,0,0
8,16,21,0,0,17.2,5.3,0,17.2,0,0
8,16,22,0,0,16.1,5.8,0,16.1,0,0
8,16,23,0,0,12.2,6.7,0,12.2,0,0
8,17,0,0,0,10.6,7.2,0,10.6,0,0
8,17,1,0,0,10.6,6.4,0,10.6,0,0
8,17,2,0,0,6.7,8.6,0,6.7,0,0
8,17,3,0,0,6.7,6.7,0,6.7,0,0
8,17,4,0,1,6.7,5.8,0,6.7,0,0
8,17,5,0,11,6.7,6.4,9.586,5.641,64.757,23.509
8,17,6,0,51,7.2,7.2,43.582,6.76,292.991,247.446
8,17,7,24,127,7.2,5.8,118.469,8.087,782.817,727.214
8,17,8,28,159,7.8,5.8,161.827,9.578,1069.726,1007.706
8,17,9,428,224,9.4,6.7,551.634,17.528,3511.392,3378.984
8,17,10,758,157,10.6,6.7,852.418,24.141,5289.614,5088.183
8,17,11,885,112,11.7,6.4,992.654,28.372,6047.598,5812.195
8,17,12,814,154,13.3,4.4,1015.809,34.888,5997.538,5764.463
8,17,13,621,235,13.9,5.8,899.097,30.185,5431.034,5223.471
8,17,14,794,145,13.9,5.8,893.943,29.935,5400.675,5194.437
8,17,15,597,198,15,4.4,677.588,29.44,4085.66,3932.598
8,17,16,86,214,15,5,251.833,19.715,1587.05,1512.473
8,17,17,245,153,13.9,5.3,232.252,17.386,1414.007,1343.771
8,17,18,438,65,11.7,5.3,105.24,12.716,528.091,477.86
8,17,19,122,23,10.6,5.8,17.955,9.785,119.129,76.88
8,17,20,0,3,8.3,5.8,0,8.3,0,0
8,17,21,0,0,7.8,5.3,0,7.8,0,0
8,17,22,0,0,6.1,6.4,0,6.1,0,0
8,17,23,0,0,5,6.4,0,5,0,0
8,18,0,0,0,3.9,6.4,0,3.9,0,0
8,18,1,0,0,3.9,5.3,0,3.9,0,0
8,18,2,0,0,3.3,5.3,0,3.3,0,0
8,18,3,0,0,3.3,5.8,0,3.3,0,0
8,18,4,0,1,3.3,5.3,0,3.3,0,0
8,18,5,0,14,3.3,5.3,12.223,2.139,83.817,42.221
8,18,6,16,57,3.3,6.4,48.269,2.88,326.814,280.61
8,18,7,13,124,3.3,6.7,112.793,4.003,762.344,707.185
