Company Name,Customer Class,Product,Effective Start Date (mm/dd/yyyy),Effective End Date(mm/dd/yyyy),Contract Length(months),Electricity $/kWh,Service Area
UTILITYNet,Home,Discount Rate,1/8/2016 0:00,,,0.0585,EPCOR
UTILITYNet,Home,Senior Rate - Security Required,1/8/2016 0:00,,,0.054,EPCOR
UTILITYNet,Home,Green Rate with minimum 15% Green Energy,1/8/2016 0:00,,,0.0685,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,EasyMax�� Index Electricity - EPCOR Edmonton,1/10/2016 0:00,10/31/2016 0:00,1,0.0002669,EPCOR
EasyMax by ENMAX Energy Corp.,Farm,EasyMax�� Index Electricity - EPCOR Edmonton,1/10/2016 0:00,10/31/2016 0:00,1,0.0002669,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax��  3-Year Floating Electricity - EPCOR RRO,1/10/2016 0:00,10/31/2016 0:00,36,0.0004456,EPCOR
ATCOenergy,Home,One Year Guaranteed Energy Plan,1/25/2016 0:00,2/10/2016 0:00,,0.0569,EPCOR
ATCOenergy,Home,Three Year Guaranteed Energy Plan,1/25/2016 0:00,2/10/2016 0:00,,0.0659,EPCOR
ATCOenergy,Home,Five Year Guaranteed Energy Plan,1/25/2016 0:00,2/10/2016 0:00,,0.0679,EPCOR
ATCOenergy,Home,One Year Variable Energy Plan,1/25/2016 0:00,2/10/2016 0:00,12,0.07,EPCOR
ATCOenergy,Home,Three Year Variable Energy Plan,1/25/2016 0:00,2/10/2016 0:00,36,0.07,EPCOR
ATCOenergy,Home,Five Year Variable Energy Plan,1/25/2016 0:00,2/10/2016 0:00,60,0.07,EPCOR
EasyMax by ENMAX Energy Corp.,Home,One Year Electricity Only Rate,2/1/2016 0:00,,12,0.0559,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,One Year Electricity Only Rate,2/1/2016 0:00,,12,0.0559,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Three Year Electricity Only Rate,2/1/2016 0:00,,36,0.0659,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Three Year Electricity Only Rate,2/1/2016 0:00,,36,0.0659,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Five Year Electricity Only Rate,2/1/2016 0:00,,60,0.0679,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Five Year Electricity Only Rate,2/1/2016 0:00,,60,0.0679,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax Variable Electricity Rate Only,2/1/2016 0:00,2/29/2016 0:00,1,0.048,EPCOR
EPCOR Energy Alberta GP Inc.,Home,Regulated Rate Option,2/1/2016 0:00,2/29/2016 0:00,1,0.0475,EPCOR
EPCOR Energy Alberta GP Inc.,Small Business,Regulated Rate Option,2/1/2016 0:00,2/29/2016 0:00,1,0.0475,EPCOR
Aboriginal Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0372,EPCOR
Aboriginal Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0372,EPCOR
Adagio Energy Inc.,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Adagio Energy Inc.,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Bow Valley Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0271,EPCOR
Bow Valley Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0271,EPCOR
Brighter Futures Energy Inc.,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.026,EPCOR
Brighter Futures Energy Inc.,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.026,EPCOR
Burst Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
Burst Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
Camrose Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0301,EPCOR
Camrose Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0301,EPCOR
Choice Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
Choice Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
E.NRG Power Ltd.,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0244,EPCOR
E.NRG Power Ltd.,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0244,EPCOR
Echo Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Echo Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Get Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0281,EPCOR
Get Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0281,EPCOR
Link Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.037,EPCOR
Link Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.037,EPCOR
Merit Energy & Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Merit Energy & Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Milner Power Inc.,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Milner Power Inc.,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Mountain View Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0321,EPCOR
Mountain View Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0321,EPCOR
NewGen Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0331,EPCOR
NewGen Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0331,EPCOR
Northern Lights Energy & Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
Northern Lights Energy & Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
Park Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0321,EPCOR
Park Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0321,EPCOR
Peace Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
Peace Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0291,EPCOR
Relay Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Relay Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Solarmax Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0316,EPCOR
Solarmax Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0316,EPCOR
SPONSOR Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0289,EPCOR
SPONSOR Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0289,EPCOR
Spot Power,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Spot Power,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
UTILITYNet,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
UTILITYNet,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.029,EPCOR
Vector Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0289,EPCOR
Vector Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0289,EPCOR
Sandstone Energy,Home,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0293,EPCOR
Sandstone Energy,Small Business,Wholesale,2/1/2016 0:00,2/29/2016 0:00,1,0.0293,EPCOR
Just Energy Alberta L.P.,Home,Four Year Price Protection Single Fuel,2/8/2016 0:00,3/6/2016 0:00,48,0.0739,EPCOR
Just Energy Alberta L.P.,Home,Five Year Price Protection Single Fuel,2/8/2016 0:00,3/6/2016 0:00,60,0.0739,EPCOR
Just Energy Alberta L.P.,Home,Four Year Just Energy Coservation Program - Electricity Supply Price,2/8/2016 0:00,3/6/2016 0:00,48,0.0739,EPCOR
Just Energy Alberta L.P.,Home,Five Year Just Energy Coservation Program - Electricity Supply Price,2/8/2016 0:00,3/6/2016 0:00,60,0.0739,EPCOR
ATCOenergy,Home,One Year Guaranteed Energy Plan,2/11/2016 0:00,,,0.0559,EPCOR
ATCOenergy,Home,Three Year Guaranteed Energy Plan,2/11/2016 0:00,,,0.0659,EPCOR
ATCOenergy,Home,Five Year Guaranteed Energy Plan,2/11/2016 0:00,,,0.0679,EPCOR
ATCOenergy,Home,One Year Variable Energy Plan,2/11/2016 0:00,,12,0.07,EPCOR
ATCOenergy,Home,Three Year Variable Energy Plan,2/11/2016 0:00,,36,0.07,EPCOR
ATCOenergy,Home,Five Year Variable Energy Plan,2/11/2016 0:00,,60,0.07,EPCOR
Direct Energy,Home,Two Year Simple Two Fixed Electricity Plan,2/25/2016 0:00,4/27/2016 0:00,24,0.0659,EPCOR
Aboriginal Power,Home,Residential Rate,3/1/2016 0:00,,,0.0599,EPCOR
Aboriginal Power,Small Business,Small Commercial Rate,3/1/2016 0:00,,,0.0549,EPCOR
Aboriginal Power,Farm,Farm Rate,3/1/2016 0:00,,,0.0549,EPCOR
Bow Valley Power,Home,Discount Rate - Security Required,3/1/2016 0:00,,,0.0559,EPCOR
Bow Valley Power,Home,Base Rate,3/1/2016 0:00,,,0.0599,EPCOR
Bow Valley Power,Home,Seniors Rate - Residential - Security Required,3/1/2016 0:00,,,0.0519,EPCOR
Bow Valley Power,Farm,Seniors Rate - Farm - Security Required,3/1/2016 0:00,,,0.0519,EPCOR
Bow Valley Power,Home,Green Value Rate - min. 15% green energy- Security Required,3/1/2016 0:00,,,0.0524,EPCOR
Brighter Futures Energy Inc.,Home,Residential Base Rate,3/1/2016 0:00,,,0.061,EPCOR
Brighter Futures Energy Inc.,Farm,Farm Base Rate,3/1/2016 0:00,,,0.061,EPCOR
Brighter Futures Energy Inc.,Home,Residential Rate - Security Required,3/1/2016 0:00,,,0.0549,EPCOR
Brighter Futures Energy Inc.,Farm,Farm Rate - Security Required,3/1/2016 0:00,,,0.0549,EPCOR
Brighter Futures Energy Inc.,Small Business,Business Rate - Security Required,3/1/2016 0:00,,,0.066,EPCOR
Brighter Futures Energy Inc.,Small Business,Business Base Rate,3/1/2016 0:00,,,0.0695,EPCOR
Brighter Futures Energy Inc.,Home,Go Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Brighter Futures Energy Inc.,Home,Seniors Rate - Security Required,3/1/2016 0:00,,,0.054,EPCOR
Burst Energy,Home,Simple Electricity Rate - Security Required,3/1/2016 0:00,,,0.0579,EPCOR
Burst Energy,Small Business,Simple Electricity Rate - Security Required,3/1/2016 0:00,,,0.0579,EPCOR
Burst Energy,Home,Alberta Base Rate,3/1/2016 0:00,,,0.0679,EPCOR
Burst Energy,Home,Alberta Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0569,EPCOR
Camrose Energy,Home,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Camrose Energy,Small Business,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Camrose Energy,Home,Secure Rate - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
Camrose Energy,Home,Secure Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Choice Energy,Home,Residential Option 1,3/1/2016 0:00,,,0.0615,EPCOR
Choice Energy,Farm,Farm Option 1,3/1/2016 0:00,,,0.0615,EPCOR
Choice Energy,Home,Residential Option 2 - Security Required,3/1/2016 0:00,,,0.0575,EPCOR
Choice Energy,Farm,Farm Option 2 - Security Required,3/1/2016 0:00,,,0.0575,EPCOR
Choice Energy,Home,Residential Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Choice Energy,Farm,Farm Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Choice Energy,Small Business,Small Business Rate - Security Required,3/1/2016 0:00,,,0.0625,EPCOR
Echo Energy,Home,Residential Rate,3/1/2016 0:00,,,0.0584,EPCOR
Echo Energy,Home,Senior Residential Rate,3/1/2016 0:00,,,0.0559,EPCOR
Echo Energy,Home,Green Energy Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0559,EPCOR
Echo Energy,Small Business,Business Rate,3/1/2016 0:00,,,0.0584,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax Variable Electricity Rate Only,3/1/2016 0:00,3/31/2016 0:00,1,0.045,EPCOR
EPCOR Energy Alberta GP Inc.,Home,Regulated Rate Option,3/1/2016 0:00,3/31/2016 0:00,1,0.0452,EPCOR
EPCOR Energy Alberta GP Inc.,Small Business,Regulated Rate Option,3/1/2016 0:00,3/31/2016 0:00,1,0.0452,EPCOR
Get Energy,Home,Alberta Discount Rate - Security Required,3/1/2016 0:00,,,0.0577,EPCOR
Get Energy,Home,Alberta Rate,3/1/2016 0:00,,,0.0627,EPCOR
Get Energy,Small Business,Alberta Rate,3/1/2016 0:00,,,0.0627,EPCOR
Get Energy,Home,Alberta Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0562,EPCOR
Get Energy,Home,Senior Rate - Security Required,3/1/2016 0:00,,,0.0567,EPCOR
Aboriginal Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0343,EPCOR
Aboriginal Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0343,EPCOR
Adagio Energy Inc.,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Adagio Energy Inc.,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Bow Valley Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0241,EPCOR
Bow Valley Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0241,EPCOR
Brighter Futures Energy Inc.,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0231,EPCOR
Brighter Futures Energy Inc.,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0231,EPCOR
Burst Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0262,EPCOR
Burst Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0262,EPCOR
Camrose Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0271,EPCOR
Camrose Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0271,EPCOR
Choice Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0261,EPCOR
Choice Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0261,EPCOR
E.NRG Power Ltd.,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0217,EPCOR
E.NRG Power Ltd.,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0217,EPCOR
Echo Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Echo Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Get Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0248,EPCOR
Get Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0248,EPCOR
Link Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0341,EPCOR
Link Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0341,EPCOR
Merit Energy & Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Merit Energy & Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Milner Power Inc.,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Milner Power Inc.,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Mountain View Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0292,EPCOR
Mountain View Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0292,EPCOR
NewGen Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0302,EPCOR
NewGen Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0302,EPCOR
Northern Lights Energy & Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Northern Lights Energy & Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Park Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0291,EPCOR
Park Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0291,EPCOR
Peace Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0257,EPCOR
Peace Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0257,EPCOR
Relay Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Relay Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Solarmax Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0287,EPCOR
Solarmax Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0287,EPCOR
SPONSOR Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0262,EPCOR
SPONSOR Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0262,EPCOR
Spot Power,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Spot Power,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
UTILITYNet,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
UTILITYNet,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.026,EPCOR
Vector Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0262,EPCOR
Vector Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0262,EPCOR
Sandstone Energy,Home,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0263,EPCOR
Sandstone Energy,Small Business,Wholesale,3/1/2016 0:00,3/31/2016 0:00,1,0.0263,EPCOR
Merit Energy & Power,Home,Residential Rate - Option 1,3/1/2016 0:00,,,0.083,EPCOR
Merit Energy & Power,Home,Residential Rate - Option 2 - Security Required,3/1/2016 0:00,,,0.0775,EPCOR
Merit Energy & Power,Home,Pre- Approved REA Member - Referral Code Required,3/1/2016 0:00,,,0.0775,EPCOR
Merit Energy & Power,Farm,Pre- Approved REA Member - Referral Code Required,3/1/2016 0:00,,,0.0775,EPCOR
Merit Energy & Power,Small Business,Small Business - Security Required,3/1/2016 0:00,,,0.0775,EPCOR
Milner Power Inc.,Home,Senior Rate - Security Required,3/1/2016 0:00,,,0.0535,EPCOR
Milner Power Inc.,Home,Discount Rate - Security Required,3/1/2016 0:00,,,0.0555,EPCOR
Milner Power Inc.,Home,Base Rate,3/1/2016 0:00,,,0.0585,EPCOR
Milner Power Inc.,Small Business,Base Rate,3/1/2016 0:00,,,0.0585,EPCOR
Milner Power Inc.,Home,Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Mountain View Power,Home,Residential Rate - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
Mountain View Power,Small Business,Commercial Rate - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
Mountain View Power,Small Business,Commercial Rate,3/1/2016 0:00,,,0.0615,EPCOR
Mountain View Power,Home,Residential,3/1/2016 0:00,,,0.0615,EPCOR
Mountain View Power,Farm,Farm Rate,3/1/2016 0:00,,,0.0615,EPCOR
Mountain View Power,Home,Senior Rate,3/1/2016 0:00,,,0.0585,EPCOR
Mountain View Power,Small Business,Church/ Charity Rate,3/1/2016 0:00,,,0.0585,EPCOR
NewGen Energy,Home,Residential Base Rate,3/1/2016 0:00,,,0.0635,EPCOR
NewGen Energy,Home,Residential Interest Plus Account - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
NewGen Energy,Small Business,Small Business Rate,3/1/2016 0:00,,,0.0625,EPCOR
NewGen Energy,Small Business,Small Business Interest Plus Account - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
NewGen Energy,Home,Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.057,EPCOR
NewGen Energy,Farm,Agriculture Rate - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
Park Power,Home,Base Rate,3/1/2016 0:00,,,0.063,EPCOR
Park Power,Small Business,Base Rate,3/1/2016 0:00,,,0.063,EPCOR
Park Power,Home,Value Rate - Security Required,3/1/2016 0:00,,,0.058,EPCOR
Park Power,Home,Green Alberta Energy Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.063,EPCOR
Peace Power,Home,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Peace Power,Small Business,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Peace Power,Home,Discount Rate - Security Required,3/1/2016 0:00,,,0.0595,EPCOR
Peace Power,Home,Green Discount Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0555,EPCOR
Peace Power,Small Business,Advantage Member Base Rate,3/1/2016 0:00,,,0.0595,EPCOR
Peace Power,Small Business,Advantage Member Discount Rate - Security Required,3/1/2016 0:00,,,0.0565,EPCOR
Relay Energy,Home,Gold Medal Rate - Security Required,3/1/2016 0:00,,,0.0559,EPCOR
Relay Energy,Home,Green Medal Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0549,EPCOR
Solarmax Power,Home,Always Great Fixed Rate,3/1/2016 0:00,,,0.0575,EPCOR
Solarmax Power,Small Business,Special Fixed Rate (Home Builder or Community) - Security and Referral Code Required,3/1/2016 0:00,,,0.055,EPCOR
Solarmax Power,Home,Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Solarmax Power,Home,Micro Generation Rate (Solar Power Required),3/1/2016 0:00,,,0.0525,EPCOR
Solarmax Power,Farm,Micro Generation Rate (Solar Power Required),3/1/2016 0:00,,,0.0525,EPCOR
SPONSOR Energy,Home,Home RightChoice - Security Required,3/1/2016 0:00,,,0.0589,EPCOR
SPONSOR Energy,Small Business,Business RightChoice - Security Required,3/1/2016 0:00,,,0.0599,EPCOR
SPONSOR Energy,Home,Green Choice (Special Intro. Rate) - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Spot Power,Home,Discount Rate - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
Spot Power,Home,Senior Rate - Security Required,3/1/2016 0:00,,,0.054,EPCOR
Spot Power,Home,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Spot Power,Small Business,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Spot Power,Home,Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Vector Energy,Home,Residential Base Rate,3/1/2016 0:00,,,0.066,EPCOR
Vector Energy,Farm,Farm Base Rate,3/1/2016 0:00,,,0.066,EPCOR
Vector Energy,Home,Residential Base Rate - Security Required,3/1/2016 0:00,,,0.061,EPCOR
Vector Energy,Farm,Farm Base Rate - Security Required,3/1/2016 0:00,,,0.061,EPCOR
Vector Energy,Home,Senior Residential Rate - Security Required,3/1/2016 0:00,,,0.059,EPCOR
Vector Energy,Small Business,Small Business Rate - Security Required,3/1/2016 0:00,,,0.064,EPCOR
Vector Energy,Home,AMEX Rate,3/1/2016 0:00,,,0.064,EPCOR
Vector Energy,Small Business,AMEX Rate,3/1/2016 0:00,,,0.064,EPCOR
Vector Energy,Home,Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.056,EPCOR
Sandstone Energy,Home,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Sandstone Energy,Small Business,Base Rate,3/1/2016 0:00,,,0.0625,EPCOR
Sandstone Energy,Home,Discount Rate - Security Required,3/1/2016 0:00,,,0.0585,EPCOR
Sandstone Energy,Home,Senior Rate - Security Required,3/1/2016 0:00,,,0.054,EPCOR
Sandstone Energy,Home,Green Rate - min. 15% green energy - Security Required,3/1/2016 0:00,,,0.0545,EPCOR
Just Energy Alberta L.P.,Home,Four Year Price Protection Single Fuel,3/7/2016 0:00,3/4/2016 0:00,48,0.0739,EPCOR
Just Energy Alberta L.P.,Home,Five Year Price Protection Single Fuel,3/7/2016 0:00,3/4/2016 0:00,60,0.0739,EPCOR
Just Energy Alberta L.P.,Home,Four Year Just Energy Coservation Program - Electricity Supply Price,3/7/2016 0:00,3/4/2016 0:00,48,0.0739,EPCOR
Just Energy Alberta L.P.,Home,Five Year Just Energy Coservation Program - Electricity Supply Price,3/7/2016 0:00,3/4/2016 0:00,60,0.0739,EPCOR
EPCOR Energy Alberta GP Inc.,Home,Regulated Rate Option,4/1/2016 0:00,4/30/2016 0:00,1,0.0365,EPCOR
EPCOR Energy Alberta GP Inc.,Small Business,Regulated Rate Option,4/1/2016 0:00,4/30/2016 0:00,1,0.0365,EPCOR
Aboriginal Power,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
Aboriginal Power,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
Adagio Energy Inc.,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
Adagio Energy Inc.,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
Bow Valley Power,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0231,EPCOR
Bow Valley Power,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0231,EPCOR
Brighter Futures Energy Inc.,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.022,EPCOR
Brighter Futures Energy Inc.,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.022,EPCOR
Burst Energy,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.025,EPCOR
Burst Energy,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.025,EPCOR
Camrose Energy,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.026,EPCOR
Camrose Energy,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.026,EPCOR
Choice Energy,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
Choice Energy,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
E.NRG Power Ltd.,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0205,EPCOR
E.NRG Power Ltd.,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0205,EPCOR
Echo Energy,Home,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
Echo Energy,Small Business,Wholesale,4/1/2016 0:00,4/30/2016 0:00,1,0.0251,EPCOR
